时段,部门,成交单量,成交金额
37,SS,1248,3625.98
37,SS,2334,170417.68
37,SS,1496,481020.91
37,SS,1312,253099.5
37,SS,1889,684421.39
37,SS,1942,921422.25
37,SS,1360,36251.36
37,SS,1627,78417.42
37,SS,2731,455248.63
37,SS,1727,226463.51
37,SS,4096,664076.14
37,SS,1437,88091.2
37,SS,6385,1621208.06
37,SS,1335,116744.01
37,SS,1356,74617.66
37,SS,1326,111825.7
37,SS,1440,66831.5
37,SS,1417,47126.8
37,SS,1499,68782.88
37,SS,1345,21423.11
37,SS,1356,87109.78
37,MM,2059,202389.73
37,MM,3031,346325.5
37,MM,3758,574094.74
37,MM,2562,181470.11
37,MM,1908,62134.13
37,MM,2743,157877.22
37,MM,2017,118098.83
37,MM,4106,936872.2
38,GG,1277,101365
38,GG,1236,1334
38,GG,1272,12488.81
38,GG,1574,89752.92
38,GG,1306,39848
38,JJ,1391,2489839.22
38,JJ,1752,834041.75
38,JJ,1338,343940.91
38,JJ,1255,44285.34
38,JJ,1492,602151.59
38,JJ,3805,184551.46
38,JJ,3824,319856.37
38,JJ,3811,139157.36
38,JJ,3202,304315.71
38,JJ,1982,111446.7
38,JJ,1805,35404.22
38,JJ,1245,5016.66
38,JJ,2806,1129770.19
38,JJ,1420,270216.04
38,JJ,2230,338608.51
38,JJ,1968,172358.45
38,JJ,1754,281160.53
38,JJ,1419,39587.78
38,SS,1679,53214.94
38,SS,1949,84358.47
38,SS,2176,196178.09
38,SS,1926,165137.39
38,SS,1253,9437.2
38,SS,1451,40368.14
38,SS,2028,785938.42
38,SS,1314,31210.67
38,SS,6189,1742059.85
38,SS,1417,52585.66
38,SS,2221,144718.88
38,SS,1459,125144.7
38,SS,2304,234028.96
38,SS,2174,240548.45
38,SS,1828,594887.78
38,SS,1513,416582.38
38,SS,1450,258368.4
38,SS,1286,267206.3
38,SS,1395,109791.93
38,SS,1400,52249.56
38,SS,1837,73426.99
38,SS,2068,220879.22
38,SS,1716,74100.09
38,SS,2174,188542.02
38,SS,3472,275180.09
38,SS,2144,134199.83
38,MM,3198,275586.41
38,MM,2462,181041.66
38,MM,46025,2402378.19
38,MM,1521,22104.94
39,OTHER,1236,1442
39,GG,1335,122233.99
39,GG,1259,53923.74
39,GG,1269,56490
39,GG,1284,99099.5
39,GG,1323,113607.85
39,GG,1431,215403.12
39,JJ,1376,72086.01
39,JJ,2407,489836.8
39,JJ,1999,393138.35
39,JJ,1247,6823.93
39,JJ,3229,275081.33
39,JJ,3070,295412.88
39,JJ,2610,240608.14
39,JJ,3604,242246.31
39,JJ,3203,115825.39
39,JJ,2636,291862.19
39,JJ,2648,317976.1
39,JJ,1235,1287.37
39,JJ,2199,593901.97
39,JJ,2700,1136347.46
39,JJ,2561,339150.76
39,JJ,1588,195431.41
39,SS,1264,6973.5
39,SS,2908,366913.85
39,SS,3154,308950.66
39,SS,2455,205265.03
39,SS,3956,223165.89
39,SS,1752,60217.67
39,SS,2102,397836.76
39,SS,2510,276887.84
39,SS,1313,15251.22
39,SS,1261,5191.08
39,SS,2417,190069.95
39,SS,1496,609109.75
39,SS,1307,305542.9
39,SS,2107,409265.81
39,SS,2150,300889.05
39,SS,1471,97898.55
39,SS,1701,91294.65
39,SS,2930,646770.91
39,SS,1834,472785.62
39,SS,4806,805664.35
39,SS,1236,1993.22
39,SS,1399,54305.84
39,SS,8222,2014733.37
39,SS,1391,145568
39,SS,1360,99774.81
39,SS,1381,124707.8
39,SS,1520,100760.5
39,SS,1488,66264.29
39,SS,1576,129743.2
39,SS,1395,32255.45
39,SS,1549,212290.74
39,MM,2088,189660.51
39,MM,3404,428964.72
39,MM,7287,1237233.74
39,MM,2798,202169.55
39,MM,1974,58473.2
39,MM,3946,320623.83
39,MM,2541,198022.14
39,MM,8742,2567839.05
40,GG,1295,104920.7
40,GG,1239,1448
40,GG,1288,12139.36
40,GG,1651,107503.67
40,GG,1297,30561
40,JJ,1402,3320399.14
40,JJ,1766,608781.35
40,JJ,1424,574236.68
40,JJ,1253,15540
40,JJ,1469,523742.91
40,JJ,4320,238269.28
40,JJ,4427,393493.63
40,JJ,4358,186806.07
40,JJ,3794,475505.49
40,JJ,2048,106488.06
40,JJ,1943,42289.56
40,JJ,1241,6436.1
40,JJ,3404,1552103.46
40,JJ,1461,480963.63
40,JJ,2544,541859.23
40,JJ,2091,131952.37
40,JJ,1235,1520
40,JJ,1849,335673.81
40,JJ,1422,37600.66
40,SS,1837,77763.92
40,SS,2107,102863.19
40,SS,2429,216435.99
40,SS,2274,252261.23
40,SS,1266,16242.94
40,SS,1238,1904.4
40,SS,1533,53907.26
40,SS,2136,1272782.62
40,SS,1347,38084.93
40,SS,6812,1567202.32
40,SS,1469,52715.85
40,SS,2449,174828.94
40,SS,1522,226319.35
40,SS,2504,258162.91
40,SS,2552,310972.52
40,SS,1857,519935.88
40,SS,1486,353410.9
40,SS,1488,272526.3
40,SS,1301,385395.4
40,SS,1470,108028.28
40,SS,1476,57165.01
40,SS,1962,90315.77
40,SS,2278,219407.69
40,SS,1747,66544.08
40,SS,2348,264975.75
40,SS,3914,312603.49
40,SS,2407,153305.53
40,MM,4254,629070.58
40,MM,2817,203470.66
40,MM,8960,1130688.27
40,MM,1589,29496.15
41,OTHER,1235,1343
41,GG,1329,134273.75
41,GG,1280,80310.54
41,GG,1282,98413.1
41,GG,1324,215904.2
41,GG,1568,319388.3
41,GG,1236,1301.64
41,GG,1496,274990.1
41,JJ,1355,65543.23
41,JJ,2660,688115.35
41,JJ,2347,771356.2
41,JJ,1239,42262.5
41,JJ,3588,323754.73
41,JJ,3314,241241.21
41,JJ,2786,313853.92
41,JJ,3860,260859.53
41,JJ,4367,212804.13
41,JJ,3055,211904.07
41,JJ,2981,356984.91
41,JJ,2490,990181.07
41,JJ,3331,1379816.15
41,JJ,3017,487427.32
41,JJ,1608,295340.01
41,SS,1273,10432.4
41,SS,3694,453170.78
41,SS,3722,278505.59
41,SS,2569,231070.62
41,SS,4906,314532.55
41,SS,1995,95057.88
41,SS,2328,270294
41,SS,2612,280453.56
41,SS,1371,22918.21
41,SS,1256,5275.62
41,SS,2608,243418.83
41,SS,1551,503589.28
41,SS,1321,148861.93
41,SS,2121,582370.62
41,SS,2344,435924.23
41,SS,1437,72625.15
41,SS,1832,112739.39
41,SS,3170,604411.99
41,SS,2081,619813.87
41,SS,5671,1144837.02
41,SS,1235,1379.2
41,SS,1461,109426.7
41,SS,8556,2236217.43
41,SS,1409,185071.3
41,SS,1394,113170.92
41,SS,1356,98215.4
41,SS,1627,109177.7
41,SS,1538,90334.28
41,SS,1780,247566.42
41,SS,1424,34753.4
41,SS,1728,360828.45
41,MM,3974,714541.79
41,MM,3817,517003.35
41,MM,5474,839637.91
41,MM,3327,288224.35
41,MM,2120,69409.52
41,MM,3683,290725.97
41,MM,2482,172114
41,MM,6216,1842187.7
42,GG,1235,2883.7
42,GG,1365,179835.3
42,GG,1239,1944
42,GG,1297,22837.75
42,GG,1703,101509.68
42,GG,1320,50304
42,JJ,1525,2607400.01
42,JJ,1800,1103940.61
42,JJ,1443,601695.24
42,JJ,1262,81775.8
42,JJ,1523,518712.64
42,JJ,5104,252794.93
42,JJ,4797,394314.46
42,JJ,5081,182221.86
42,JJ,4450,528202.53
42,JJ,2252,140667.95
42,JJ,2096,44661.18
42,JJ,1244,5261.8
42,JJ,3849,1891529.78
42,JJ,1519,480898.38
42,JJ,2667,522542.41
42,JJ,2195,139097.88
42,JJ,1994,366269.21
42,JJ,1513,47387.75
42,SS,2106,106356.88
42,SS,2307,279985.15
42,SS,2798,323385.97
42,SS,2521,342218.56
42,SS,1268,16943.34
42,SS,1235,1358.2
42,SS,1643,72118.09
42,SS,2403,204094.44
42,SS,1378,53561.07
42,SS,1235,2657
42,SS,7457,3792429.19
42,SS,1556,90617.3
42,SS,2583,170941.41
42,SS,1635,219048.4
42,SS,2812,323040.73
42,SS,2637,341979.12
42,SS,1971,626918.06
42,SS,1558,292588.34
42,SS,1522,313269.74
42,SS,1372,596247.5
42,SS,1489,113123.62
42,SS,2029,122917.53
42,SS,2701,130593.8
42,SS,2774,341068.72
42,SS,1939,96077.72
42,SS,2606,302405.19
42,SS,4212,327174.36
42,SS,3329,340461.97
42,MM,3842,420290.53
42,MM,3473,319617.14
42,MM,9705,1097054.52
42,MM,1641,31958.87
43,OTHER,1235,1363
43,GG,1377,204331.73
43,GG,1272,69049.24
43,GG,1303,114264.5
43,GG,1300,159212.65
43,GG,1396,189069.58
43,GG,1236,1351.72
43,GG,1461,236808.63
43,JJ,1372,75005.63
43,JJ,2769,1320599.74
43,JJ,2205,529580.41
43,JJ,1240,2231.79
43,JJ,3725,383213.51
43,JJ,3600,289563.16
43,JJ,3074,324561.24
43,JJ,4157,320145.62
43,JJ,4349,183705.98
43,JJ,3057,723077.63
43,JJ,2898,331719.92
43,JJ,1235,1334
43,JJ,2569,551580.77
43,JJ,3103,1037159
43,JJ,3190,458976.09
43,JJ,1592,261168.22
43,SS,1280,10131.2
43,SS,3593,561494.69
43,SS,4026,632074.65
43,SS,2614,233645.01
43,SS,5641,380880.38
43,SS,2205,112953.62
43,SS,2492,365982.05
43,SS,2820,465614.3
43,SS,1378,23280.01
43,SS,1266,6974.18
43,SS,2648,222739.57
43,SS,1500,348325.26
43,SS,1313,225306.3
43,SS,2699,2617159.09
43,SS,2296,299126.04
43,SS,1395,64507.81
43,SS,1967,205989.45
43,SS,3222,658039.58
43,SS,2068,998525.63
43,SS,6285,1022100.93
43,SS,1237,1957.5
43,SS,1428,73974.69
43,SS,8744,2231396.87
43,SS,1403,225759.5
43,SS,1421,72213.25
43,SS,1359,92545.41
43,SS,1235,1234
43,SS,1691,115511.2
43,SS,1546,145783.34
43,SS,1763,531517.55
43,SS,1479,41158.51
43,SS,1513,196092.57
43,MM,2694,316722.96
43,MM,4295,608076.52
43,MM,5606,1149270.93
43,MM,3674,326074.95
43,MM,2152,100029.83
43,MM,5290,581564.19
43,MM,2712,190091.63
43,MM,5910,1557416.28
44,GG,1322,156126.4
44,GG,1235,1272
44,GG,1311,23739.85
44,GG,1793,115479.36
44,GG,1329,63829
44,JJ,1466,2584120.41
44,JJ,1789,1173068.9
44,JJ,1467,711394.98
44,JJ,1259,17931
44,JJ,1511,668452.99
44,JJ,5109,295056.99
44,JJ,5191,445156.43
44,JJ,5769,210900.22
44,JJ,4815,551699.63
44,JJ,2220,134684.77
44,JJ,2206,52574.36
44,JJ,1245,5603.1
44,JJ,3967,2390954.28
44,JJ,1462,380326.04
44,JJ,2768,820639.08
44,JJ,2203,176235.96
44,JJ,2208,517410.04
44,JJ,1479,49759.95
44,SS,2191,141994.07
44,SS,2321,693504.95
44,SS,2947,428727.29
44,SS,2606,332740.8
44,SS,1267,13219.1
44,SS,1237,1789.6
44,SS,1681,87415.38
44,SS,2466,150457.27
44,SS,1367,44426.44
44,SS,7751,3314605.95
44,SS,1566,78981.4
44,SS,2774,195136.88
44,SS,1649,161237
44,SS,3126,357291.9
44,SS,2857,392889
44,SS,1994,689454.52
44,SS,1591,155064.11
44,SS,1497,307720.06
44,SS,1342,608987.2
44,SS,1466,37605.44
44,SS,1753,140081.44
44,SS,2177,337513.84
44,SS,2836,295139.48
44,SS,2084,110310.44
44,SS,2846,370863.27
44,SS,4325,612761.24
44,SS,3202,322177.61
44,MM,4090,443477.39
44,MM,3562,324583.44
44,MM,10881,1493678.68
44,MM,1762,37576.56
45,OTHER,1235,1498.1
45,GG,1374,212596.4
45,GG,1292,91918.14
45,GG,1313,114691.6
45,GG,1301,149099.95
45,GG,1493,290209.95
45,GG,1236,1338.73
45,GG,1575,339483.55
45,JJ,1380,351773.14
45,JJ,3036,668812.11
45,JJ,2719,1104804.22
45,JJ,1242,195195.4
45,JJ,4132,471262.35
45,JJ,4329,301638.18
45,JJ,3314,430141.07
45,JJ,4279,277889.79
45,JJ,5687,270551.26
45,JJ,3054,284173.98
45,JJ,2903,335145.51
45,JJ,1235,1324
45,JJ,2721,842774.97
45,JJ,3823,1631548.02
45,JJ,3795,693642.23
45,JJ,1581,123018
45,SS,1284,11612.7
45,SS,3712,1178485.47
45,SS,4142,299231.91
45,SS,2782,299901.03
45,SS,6708,809187.54
45,SS,2268,119131.16
45,SS,2546,912611.34
45,SS,2837,281289.99
45,SS,1372,28945.39
45,SS,1275,7384.52
45,SS,2683,177145.02
45,SS,1485,524066.74
45,SS,1325,152383.96
45,SS,2519,2550392.44
45,SS,2470,439630.33
45,SS,1442,98195.47
45,SS,2107,167421.84
45,SS,3559,732679.86
45,SS,2152,817959.05
45,SS,6358,1482164.44
45,SS,1237,2080.46
45,SS,1537,130612.5
45,SS,9965,2549817.38
45,SS,1453,262633.61
45,SS,1408,157602.5
45,SS,1393,173199.3
45,SS,1640,142244.3
45,SS,1594,181136.11
45,SS,1747,141898.72
45,SS,1475,41063.63
45,SS,1534,218455.52
45,MM,4254,713826.85
45,MM,5434,817332.28
45,MM,6604,1084653.44
45,MM,4281,411777.47
45,MM,2752,76069.65
45,MM,4899,449829.06
45,MM,3222,261773.02
45,MM,8279,2709691.05
46,GG,1235,1355
46,GG,1339,242772.6
46,GG,1317,28511.29
46,GG,1857,153685.87
46,GG,1341,68438
46,JJ,1454,2470982.53
46,JJ,1812,1304306.35
46,JJ,1490,1017109.63
46,JJ,1263,23804
46,JJ,1562,661614.91
46,JJ,5374,359199.44
46,JJ,5744,463350.47
46,JJ,6877,252540.75
46,JJ,5524,685718.68
46,JJ,2491,162060.55
46,JJ,2418,66010.11
46,JJ,1242,1863
46,JJ,4191,2372097.19
46,JJ,1424,381821.78
46,JJ,2979,915056.28
46,JJ,2466,228400.32
46,JJ,2458,1142372.9
46,JJ,1528,74621.54
46,SS,2191,191675.36
46,SS,2338,616316.59
46,SS,2732,289601.14
46,SS,3082,406074.16
46,SS,1277,17697.4
46,SS,1237,1876
46,SS,1691,94043.66
46,SS,2487,166149.94
46,SS,1235,2831.12
46,SS,1444,60732.13
46,SS,7198,1361768.56
46,SS,1632,93571.02
46,SS,1235,1273.66
46,SS,2965,271773.86
46,SS,1641,181884.6
46,SS,3558,456603.86
46,SS,2883,430652.48
46,SS,1965,677079.87
46,SS,1560,527432.04
46,SS,1612,374326.96
46,SS,1425,869041.5
46,SS,1433,43331.95
46,SS,1818,121388.93
46,SS,2185,309823.14
46,SS,2727,285245.06
46,SS,2118,124757.8
46,SS,2742,369023.45
46,SS,4113,329626.17
46,SS,3275,299163.1
46,MM,4624,498254.06
46,MM,4199,383430.96
46,MM,11210,1648077.48
46,MM,1759,51242.49
47,GG,1389,232698.61
47,GG,1297,78101.64
47,GG,1320,185620.5
47,GG,1313,170473.8
47,GG,1435,223302.45
47,GG,1530,313548.78
47,JJ,1339,44827.44
47,JJ,2680,563260.18
47,JJ,2341,625330.97
47,JJ,1244,97943
47,JJ,3641,326535.58
47,JJ,3620,244877.64
47,JJ,3127,783138.79
47,JJ,3709,233450.54
47,JJ,5428,239057.5
47,JJ,2784,181162.46
47,JJ,2392,265141.75
47,JJ,1235,1414
47,JJ,2458,580459.53
47,JJ,3478,1443353.54
47,JJ,3289,791376.2
47,JJ,1533,101504.61
47,SS,1273,10832.9
47,SS,3273,814525.52
47,SS,3596,257125.22
47,SS,2628,279150.97
47,SS,6004,367282.52
47,SS,2216,114964.47
47,SS,2284,337920.1
47,SS,2537,272068.17
47,SS,1368,19915.19
47,SS,1276,8336.26
47,SS,2458,174726.26
47,SS,1505,528954.45
47,SS,1299,87948.51
47,SS,2358,630737.53
47,SS,2427,389784.93
47,SS,1388,73372.23
47,SS,1928,132888.52
47,SS,3197,637167.05
47,SS,1900,849932.84
47,SS,6323,1880309.09
47,SS,1236,1972.85
47,SS,1483,99246.97
47,SS,8875,2692882.11
47,SS,1423,321427.9
47,SS,1377,115172.42
47,SS,1353,87339.5
47,SS,1537,65934
47,SS,1547,89806.44
47,SS,1737,285401.81
47,SS,1451,36030.36
47,SS,1537,188638.96
47,MM,2831,377759.21
47,MM,5527,833765.73
47,MM,6018,1003484.54
47,MM,4438,378691.94
47,MM,2023,62389.27
47,MM,4604,397626.71
47,MM,3198,281825.29
47,MM,7177,1924207.18
48,OTHER,1235,1333.9
48,GG,1353,165137.1
48,GG,1298,17677.77
48,GG,1819,138004.85
48,GG,1348,60742
48,JJ,1383,1929778.53
48,JJ,1646,1074324.11
48,JJ,1482,1069037.84
48,JJ,1262,32879.9
48,JJ,1551,932931.4
48,JJ,4495,248017.65
48,JJ,4763,400900.16
48,JJ,6277,216992.31
48,JJ,4675,551343.37
48,JJ,2003,102499.74
48,JJ,2004,44719.83
48,JJ,1238,1708.4
48,JJ,3890,2473810.54
48,JJ,1368,227116.72
48,JJ,2806,1013000.85
48,JJ,2145,164624.95
48,JJ,2450,1040035.01
48,JJ,1476,54256.27
48,SS,2051,147505.74
48,SS,1920,67950.88
48,SS,2342,287911.86
48,SS,2855,506625.17
48,SS,1253,9355
48,SS,1235,1486
48,SS,1623,95829.51
48,SS,2143,144250.36
48,SS,1236,1861
48,SS,1386,43228.9
48,SS,5454,1398662.05
48,SS,1529,72067.81
48,SS,2385,169106.42
48,SS,1512,335405.9
48,SS,3359,380906.42
48,SS,2685,440732.92
48,SS,1888,656963.68
48,SS,1478,246235.4
48,SS,1594,396158.58
48,SS,1401,1076634.2
48,SS,1368,33243.68
48,SS,2121,132491.39
48,SS,1934,287917.91
48,SS,2457,284232.47
48,SS,1905,96673.36
48,SS,2697,342093.81
48,SS,3451,272653.08
48,SS,2867,253292.26
48,MM,4626,640794.73
48,MM,3345,282809.5
48,MM,7751,1198879.36
48,MM,1752,40632.07
1,GG,1236,3035
1,GG,2865,2801869.8
1,GG,1519,78395.43
1,GG,4131,565868.05
1,GG,1583,213317
1,JJ,2109,3268516.58
1,JJ,3389,9023308.29
1,JJ,7557,22401234
1,JJ,1276,51340.1
1,JJ,4568,11101234
1,JJ,7622,1216234.5
1,JJ,15288,2152243.22
1,JJ,12860,703637.57
1,JJ,13463,3179868.7
1,JJ,6128,472390.98
1,JJ,2955,113506.84
1,JJ,1279,18615.3
1,JJ,37835,42601234
1,JJ,1505,2134623.09
1,JJ,11055,8298013.65
1,JJ,7082,1628157.41
1,JJ,21462,16801234
1,JJ,2494,737822.54
1,SS,5580,772412.78
1,SS,1915,759926.7
1,SS,4066,1005813.24
1,SS,16147,6141167.11
1,SS,1246,6818
1,SS,1235,1822
1,SS,2800,405714.34
1,SS,2279,686203.71
1,SS,1595,132013.36
1,SS,1236,4422.1
1,SS,6298,2355781.62
1,SS,3324,489418
1,SS,6102,1852974.16
1,SS,4564,4279269.8
1,SS,16641,5065420.35
1,SS,21332,5419123.85
1,SS,11001,14001234
1,SS,3131,2165706.9
1,SS,10738,11301234
1,SS,4863,21701234
1,SS,1487,130376.39
1,SS,8052,1963489.84
1,SS,2640,354140.37
1,SS,14379,3946575.5
1,SS,5722,1034070.27
1,SS,7559,2209270.68
1,SS,4317,551773.82
1,SS,5711,781088.45
1,MM,32758,7498115.84
1,MM,13368,1716931.07
1,MM,28354,6295567.27
1,MM,2858,171578.66
2,OTHER,1235,1373
2,GG,1503,352564.58
2,GG,1385,199440.76
2,GG,1399,402251.8
2,GG,1526,753897.95
2,GG,1649,515201.2
2,GG,1235,1309.28
2,GG,1804,622352.8
2,JJ,1307,613666.84
2,JJ,3388,1242039.78
2,JJ,3571,2565593.64
2,JJ,1235,1254.3
2,JJ,4899,990193.17
2,JJ,3642,384421.14
2,JJ,3557,629603.1
2,JJ,2659,183216.03
2,JJ,6443,369834.96
2,JJ,2302,172672.14
2,JJ,3228,512731.6
2,JJ,6915,2942553.95
2,JJ,7887,4882509.06
2,JJ,5476,1463716.51
2,JJ,1663,3142706.88
2,SS,1269,9802.7
2,SS,2968,418021.3
2,SS,4081,590545.93
2,SS,4442,708924.25
2,SS,5704,378890.33
2,SS,2063,105268.14
2,SS,3330,1277666.52
2,SS,2077,199318.23
2,SS,1322,17171.76
2,SS,1292,12041.22
2,SS,3033,507706.53
2,SS,4781,31601234
2,SS,1762,10001234
2,SS,4641,2549910.83
2,SS,5822,2679218.63
2,SS,1974,441868.53
2,SS,2652,299589.37
2,SS,5475,3192910.07
2,SS,2528,2221677.06
2,SS,12833,4462685.74
2,SS,1238,3183.81
2,SS,1687,421920.61
2,SS,26080,10101234
2,SS,1810,793987.82
2,SS,1371,276680.94
2,SS,1800,512516.88
2,SS,1237,1012
2,SS,1615,1074373.1
2,SS,2117,326578.35
2,SS,2420,509273.18
2,SS,1627,81723.04
2,SS,2754,1123007.2
2,MM,2725,480887.41
2,MM,7007,1489194.46
2,MM,14652,6432309.19
2,MM,5469,1120466.59
2,MM,1722,43761.52
2,MM,6297,585436.26
2,MM,4142,487122.55
2,MM,16104,5230786.53
3,GG,1583,576762.4
3,GG,1294,13600.14
3,GG,1934,108922.7
3,GG,1317,48567
3,JJ,1320,576795.15
3,JJ,1532,854747.54
3,JJ,1716,1812245.82
3,JJ,1253,28573
3,JJ,1618,1742064.97
3,JJ,2993,193515.27
3,JJ,4265,394493.53
3,JJ,5268,211136.17
3,JJ,4354,592267.71
3,JJ,1939,92456.66
3,JJ,1735,27752.65
3,JJ,1241,3109
3,JJ,5608,5577608.67
3,JJ,1321,297721.12
3,JJ,2615,1153008.5
3,JJ,2023,161598.26
3,JJ,2881,897150.03
3,JJ,1455,88413.06
3,SS,2197,163261.9
3,SS,1482,590232.43
3,SS,1935,284571.58
3,SS,5626,1650043.88
3,SS,1253,8452.14
3,SS,1235,1313
3,SS,1575,104261.68
3,SS,1613,772782.13
3,SS,1235,1709.36
3,SS,1330,34051.88
3,SS,3317,496008.99
3,SS,1544,76914.66
3,SS,2390,264102.07
3,SS,1621,325517.3
3,SS,4549,678812.99
3,SS,8640,934683.62
3,SS,2009,990670.11
3,SS,1464,260559.8
3,SS,1800,718999.05
3,SS,1491,1683002.2
3,SS,1308,14951.62
3,SS,2160,305249.42
3,SS,1618,75659.26
3,SS,2699,389874.33
3,SS,1897,147596.39
3,SS,2345,389615.38
3,SS,2240,150973.14
3,SS,2281,158754.91
3,MM,4261,620128.16
3,MM,2860,250911.23
3,MM,5752,845026.13
3,MM,1481,21046.85
3,MM,1236,1384
